Data,Fechamento,Maxima,Minima
28/09/2022,2.8000,2.9000,2.7600
27/09/2022,2.8100,2.8200,2.7300
26/09/2022,2.7600,2.9200,2.7600
23/09/2022,2.8600,3.0100,2.8400
22/09/2022,2.9300,2.9300,2.7200
21/09/2022,2.7900,3.0700,2.7900
20/09/2022,2.8100,2.8100,2.7300
19/09/2022,2.8300,2.8600,2.6700
16/09/2022,2.7900,2.7900,2.4400
15/09/2022,2.5200,2.5500,2.4300
14/09/2022,2.4600,2.4800,2.3400
13/09/2022,2.3500,2.3800,2.3100
12/09/2022,2.3500,2.4700,2.3500
09/09/2022,2.4000,2.4200,2.3500
08/09/2022,2.3900,2.5000,2.3300
06/09/2022,2.4200,2.5000,2.4100
05/09/2022,2.5000,2.5600,2.5000
02/09/2022,2.5200,2.5200,2.4200
01/09/2022,2.4000,2.4600,2.3900
31/08/2022,2.4100,2.5400,2.4100
30/08/2022,2.5000,2.5300,2.4400
29/08/2022,2.4900,2.5500,2.4100
26/08/2022,2.5500,2.5700,2.4700
25/08/2022,2.5100,2.6400,2.5000
24/08/2022,2.5400,2.6100,2.5400
23/08/2022,2.6000,2.6000,2.5200
22/08/2022,2.5700,2.6200,2.4500
19/08/2022,2.6200,2.6400,2.5800
18/08/2022,2.6100,2.7100,2.6100
17/08/2022,2.6800,2.7200,2.5700
16/08/2022,2.6000,2.6500,2.5900
15/08/2022,2.6200,2.7300,2.6100
12/08/2022,2.6600,2.7200,2.6400
11/08/2022,2.6900,2.7900,2.6600
10/08/2022,2.7800,2.7900,2.7000
09/08/2022,2.7200,2.8000,2.6800
08/08/2022,2.7400,2.7600,2.6700
05/08/2022,2.7000,2.7300,2.6400
04/08/2022,2.7200,2.7500,2.6500
03/08/2022,2.6000,2.6600,2.5500
02/08/2022,2.5800,2.6000,2.5400
01/08/2022,2.5900,2.6200,2.5600
29/07/2022,2.5700,2.6900,2.5700
28/07/2022,2.6000,2.6800,2.5900
27/07/2022,2.6500,2.6500,2.4300
26/07/2022,2.4500,2.5100,2.3900
25/07/2022,2.3900,2.4800,2.3900
22/07/2022,2.4400,2.4600,2.3800
21/07/2022,2.4000,2.5000,2.3700
20/07/2022,2.4300,2.4800,2.4300
19/07/2022,2.4500,2.5200,2.4200
18/07/2022,2.4400,2.6000,2.4400
15/07/2022,2.5200,2.5600,2.4100
14/07/2022,2.4900,2.5000,2.3700
13/07/2022,2.4400,2.5800,2.4400
12/07/2022,2.5000,2.5300,2.4100
11/07/2022,2.4800,2.5100,2.4600
08/07/2022,2.5200,2.5600,2.4600
07/07/2022,2.4800,2.5500,2.3000
06/07/2022,2.3600,2.3900,2.2700
05/07/2022,2.2800,2.2800,2.2200
04/07/2022,2.2600,2.3600,2.2500
01/07/2022,2.3200,2.3200,2.2800
30/06/2022,2.3100,2.3200,2.2900
29/06/2022,2.3000,2.3800,2.3000
28/06/2022,2.3300,2.4000,2.2900
27/06/2022,2.3300,2.3600,2.2900
24/06/2022,2.2800,2.3600,2.2800
23/06/2022,2.3800,2.3900,2.3300
22/06/2022,2.3600,2.3700,2.2500
21/06/2022,2.3000,2.4300,2.3000
20/06/2022,2.3700,2.4500,2.3600
17/06/2022,2.5000,2.5000,2.3700
15/06/2022,2.4700,2.4700,2.2900
14/06/2022,2.2500,2.4200,2.2500
13/06/2022,2.5000,2.5000,2.2900
10/06/2022,2.3700,2.4500,2.3700
09/06/2022,2.4300,2.4700,2.3800
08/06/2022,2.4300,2.5100,2.4000
07/06/2022,2.5500,2.5500,2.4600
06/06/2022,2.5500,2.5900,2.5200
03/06/2022,2.6000,2.6000,2.4800
02/06/2022,2.5400,2.5400,2.4500
01/06/2022,2.5100,2.5600,2.4300
31/05/2022,2.5300,2.6200,2.5300
30/05/2022,2.6000,2.6500,2.5500
27/05/2022,2.5300,2.5900,2.5300
26/05/2022,2.6000,2.6200,2.5600
25/05/2022,2.6500,2.6600,2.5500
24/05/2022,2.6000,2.6800,2.5800
23/05/2022,2.6800,2.7000,2.5900
20/05/2022,2.5900,2.6900,2.5700
19/05/2022,2.6200,2.6700,2.6100
18/05/2022,2.6200,2.6600,2.5700
17/05/2022,2.6800,2.7000,2.5500
16/05/2022,2.6500,2.6500,2.4700
13/05/2022,2.5100,2.5900,2.4400
12/05/2022,2.4200,2.4200,2.3100
11/05/2022,2.3600,2.4100,2.3200
10/05/2022,2.3600,2.4200,2.3100
09/05/2022,2.3300,2.4300,2.3000
06/05/2022,2.4300,2.4600,2.3700
05/05/2022,2.4200,2.5800,2.4100
04/05/2022,2.5500,2.6000,2.4500
03/05/2022,2.5700,2.5700,2.4200
02/05/2022,2.5200,2.6400,2.5000
29/04/2022,2.6500,2.7700,2.6100
28/04/2022,2.6100,2.6800,2.6100
27/04/2022,2.6300,2.6700,2.5200
26/04/2022,2.5600,2.6300,2.5000
25/04/2022,2.6000,2.6000,2.4300
22/04/2022,2.5600,2.6600,2.5400
20/04/2022,2.6600,2.7200,2.6500
19/04/2022,2.7100,2.7200,2.6300
18/04/2022,2.7200,2.7200,2.5500
14/04/2022,2.7000,2.7000,2.5900
13/04/2022,2.7000,2.7200,2.5700
12/04/2022,2.5300,2.7000,2.5300
11/04/2022,2.6300,2.7000,2.6200
08/04/2022,2.6700,2.7600,2.6600
07/04/2022,2.7200,2.7200,2.6200
06/04/2022,2.6500,2.6900,2.6000
05/04/2022,2.6900,2.8300,2.6900
04/04/2022,2.7600,2.7800,2.6800
01/04/2022,2.6500,2.7500,2.6200
31/03/2022,2.6400,2.6900,2.6100
30/03/2022,2.6300,2.7700,2.6300
29/03/2022,2.7000,2.9900,2.6900
28/03/2022,2.7600,2.7600,2.6400
25/03/2022,2.6900,2.7600,2.6500
24/03/2022,2.6500,2.7400,2.6000
23/03/2022,2.6000,2.7500,2.5700
22/03/2022,2.6500,2.6800,2.4600
21/03/2022,2.4500,2.5100,2.4100
18/03/2022,2.5000,2.5000,2.3000
17/03/2022,2.3100,2.3400,2.2300
16/03/2022,2.2700,2.3200,2.1100
15/03/2022,2.2400,2.2500,2.1000
14/03/2022,2.2500,2.3400,2.2100
11/03/2022,2.2800,2.4500,2.2400
10/03/2022,2.4400,2.5700,2.2800
09/03/2022,2.3700,2.4100,2.3300
08/03/2022,2.3000,2.3800,2.2700
07/03/2022,2.3000,2.4400,2.2900
04/03/2022,2.3300,2.4500,2.2800
03/03/2022,2.4200,2.5200,2.3900
02/03/2022,2.4600,2.7800,2.4600
25/02/2022,2.6800,2.6800,2.2600
24/02/2022,2.4500,2.4500,2.1100
23/02/2022,2.3500,2.5900,2.3500
22/02/2022,2.4900,2.6800,2.4900
21/02/2022,2.5700,2.8400,2.5700
18/02/2022,2.7700,2.9500,2.7700
17/02/2022,2.9300,2.9500,2.8300
16/02/2022,2.9100,2.9700,2.8500
15/02/2022,2.9700,3.0100,2.9000
14/02/2022,2.8800,3.0200,2.8200
11/02/2022,2.8900,3.1300,2.8900
10/02/2022,3.0200,3.2900,3.0200
09/02/2022,3.2500,3.2900,3.1600
08/02/2022,3.1800,3.3300,3.1800
07/02/2022,3.2600,3.3600,3.2200
04/02/2022,3.2600,3.4000,3.2300
03/02/2022,3.3800,3.4400,3.3500
02/02/2022,3.3600,3.4700,3.2900
01/02/2022,3.3400,3.4000,3.2400
31/01/2022,3.3700,3.4300,3.1700
28/01/2022,3.3800,3.3800,2.9700
27/01/2022,3.2900,3.3400,3.1400
26/01/2022,3.1500,3.2600,3.1000
25/01/2022,3.1600,3.2800,3.0800
24/01/2022,3.1000,3.2900,2.9000
21/01/2022,3.2800,3.2800,3.1000
20/01/2022,3.1000,3.2800,3.0500
19/01/2022,3.0700,3.0800,2.9900
18/01/2022,3.0000,3.1100,2.9100
17/01/2022,3.0100,3.1500,2.9200
14/01/2022,3.1200,3.1200,2.8400
13/01/2022,2.8800,2.9000,2.7500
12/01/2022,2.8400,2.8900,2.5500
11/01/2022,2.6000,2.6100,2.3800
10/01/2022,2.4800,2.4900,2.3500
07/01/2022,2.4300,2.4600,2.2200
06/01/2022,2.3600,2.4300,2.2900
05/01/2022,2.3200,2.6100,2.3200
04/01/2022,2.4900,2.6000,2.4500
03/01/2022,2.5000,2.8500,2.5000
30/12/2021,2.7300,2.9000,2.6900
29/12/2021,2.7100,2.9000,2.7100
28/12/2021,2.8300,3.1000,2.8300
27/12/2021,3.0900,3.0900,2.6600
23/12/2021,29.4900,29.4900,26.2100
22/12/2021,27.4500,27.5000,25.6300
21/12/2021,26.1500,26.9600,25.1100
20/12/2021,25.8100,26.7900,25.5000
17/12/2021,25.5000,28.5900,25.5000
16/12/2021,28.2000,28.4100,26.7100
15/12/2021,27.4900,28.4400,27.0100
14/12/2021,27.3500,29.4900,27.3500
13/12/2021,28.3200,29.7300,28.3200
10/12/2021,29.0300,29.6900,28.8100
09/12/2021,28.2500,29.4900,28.2200
08/12/2021,29.2100,29.4900,28.2200
07/12/2021,28.8400,29.9800,28.2100
06/12/2021,28.6200,29.1500,27.1500
03/12/2021,26.7600,28.8800,26.4000
02/12/2021,25.9200,26.2900,24.0200
01/12/2021,24.3600,28.3000,24.3600
30/11/2021,27.8500,29.1300,25.5000
29/11/2021,27.0500,27.6800,26.0300
26/11/2021,27.0500,27.6300,25.6500
25/11/2021,27.9700,28.0600,26.5600
24/11/2021,27.3000,29.0100,26.7300
23/11/2021,28.9100,32.0700,28.9100
22/11/2021,32.0700,35.0000,29.0000
19/11/2021,29.0200,29.6000,28.3900
18/11/2021,28.5200,28.6100,27.9000
17/11/2021,28.1300,28.7800,27.5200
16/11/2021,28.1500,30.2000,28.1500
12/11/2021,30.1100,30.6900,29.6000
11/11/2021,30.1400,31.5200,29.9500
10/11/2021,29.7800,30.0600,28.7000
09/11/2021,28.7700,29.1900,28.4500
08/11/2021,28.1800,28.6300,28.0200
05/11/2021,28.6400,29.1100,28.0000
04/11/2021,27.8700,28.9000,27.4500
03/11/2021,28.3300,28.8400,26.8200
01/11/2021,27.3300,27.6400,26.4400
29/10/2021,26.3800,26.9900,25.7100
28/10/2021,26.6400,27.1300,26.2200
27/10/2021,26.7600,27.0500,25.4700
26/10/2021,25.5400,26.1900,25.4900
25/10/2021,26.2600,26.7200,25.4200
22/10/2021,26.0700,26.0700,23.4000
21/10/2021,25.2400,26.9600,24.9800
20/10/2021,27.1400,28.3200,27.0000
19/10/2021,28.0000,29.1500,27.4900
18/10/2021,29.5600,30.1500,28.4100
15/10/2021,29.0200,29.8000,29.0200
14/10/2021,29.2700,29.9900,29.0000
13/10/2021,29.5500,29.9800,27.6600
11/10/2021,27.8800,28.9500,27.8800
08/10/2021,29.1400,29.1400,26.9500
07/10/2021,26.7200,27.2300,26.5100
06/10/2021,26.4100,26.5600,25.6100
05/10/2021,26.3200,27.3800,26.3200
04/10/2021,27.3800,28.3600,26.8000
01/10/2021,28.2500,28.2500,26.4100
30/09/2021,26.6900,27.3400,26.5700
29/09/2021,27.1200,27.8400,26.9400
28/09/2021,27.3000,27.8500,26.9400
27/09/2021,27.9800,28.2100,27.3700
24/09/2021,27.7200,28.3100,27.4300
23/09/2021,28.3200,28.8900,28.0700
22/09/2021,28.4500,28.8300,28.1500
21/09/2021,28.3200,28.9300,27.3900
20/09/2021,27.6000,27.8000,26.6600
17/09/2021,27.8000,28.1500,27.2600
16/09/2021,27.5700,27.9000,27.2400
