"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","EMA21"
"03/01/2023","00:00:00","35,1400","35,6700","33,5800","33,9400","25,5900","37,1471"
"02/01/2023","00:00:00","34,6500","35,4800","33,7100","35,1100","25,5900","37,4678"
"29/12/2022","00:00:00","36,6400","36,7000","35,4100","35,8300","25,5900","37,7035"
"28/12/2022","00:00:00","35,9700","36,7700","35,5700","36,4600","25,5900","37,8909"
"27/12/2022","00:00:00","36,3100","36,3100","35,3600","35,8100","25,5900","38,0340"
"26/12/2022","00:00:00","36,9700","37,0700","35,3100","36,1900","25,5900","38,2564"
"23/12/2022","00:00:00","37,1900","37,7000","36,4100","37,0500","25,5900","38,4630"
"22/12/2022","00:00:00","36,7400","37,6000","36,0300","37,2400","25,5900","38,6043"
"21/12/2022","00:00:00","37,1200","37,7800","36,3700","36,6900","25,5900","38,7408"
"20/12/2022","00:00:00","36,4900","39,0900","36,2900","37,0200","25,5900","38,9458"
"19/12/2022","00:00:00","36,8000","37,1500","35,2800","36,5500","25,5900","39,1384"
"16/12/2022","00:00:00","39,0000","39,2200","36,5300","36,5300","25,5900","39,3973"
"15/12/2022","00:00:00","39,0500","39,5400","38,4700","39,2100","25,5900","39,6840"
"14/12/2022","00:00:00","38,6000","39,4900","38,0600","39,3400","25,5900","39,7314"
"13/12/2022","00:00:00","40,7400","41,0400","38,6000","38,6000","25,5900","39,7705"
"12/12/2022","00:00:00","41,4500","41,8700","40,2800","40,6400","25,5900","39,8876"
"09/12/2022","00:00:00","41,5000","41,9900","41,2500","41,6300","25,5900","39,8123"
"08/12/2022","00:00:00","40,1900","42,3500","39,9100","42,0000","25,5900","39,6306"
"07/12/2022","00:00:00","39,2800","40,1600","39,2800","40,0000","25,5900","39,3936"
"06/12/2022","00:00:00","39,7200","39,8400","38,9700","39,4800","25,5900","39,3330"
"05/12/2022","00:00:00","39,3700","39,9500","38,8600","39,5400","25,5900","39,3183"
"02/12/2022","00:00:00","38,8900","39,8600","38,8900","39,5900","25,5900","39,2961"
"01/12/2022","00:00:00","39,1100","39,5400","38,3200","38,8500","25,5900","39,2667"
"30/11/2022","00:00:00","38,6600","39,5000","38,2300","39,2600","25,5900","39,3084"
"29/11/2022","00:00:00","37,0300","39,2800","36,9600","38,8500","25,5900","39,3132"
"28/11/2022","00:00:00","37,0500","37,3500","36,6600","36,8900","25,5900","39,3596"
"25/11/2022","00:00:00","37,9900","37,9900","36,5500","37,1300","25,5900","39,6065"
"24/11/2022","00:00:00","37,3700","38,6400","37,2300","38,0600","25,5900","39,8542"
"23/11/2022","00:00:00","36,6500","37,8100","36,1300","37,5600","25,5900","40,0336"
